level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,NODE_ID,High_level_category
Tools & Home Improvement,Painting Tools & Supplies,Prep Materials,Masks,,,,,3753541,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Prep Materials,Paint Gloves,,,,,228913,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Prep Materials,Paint Strippers & Removers,,,,,228914,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Prep Materials,Putty Knives,,,,,553234,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Prep Materials,Sandpaper,,,,,228917,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Prep Materials,Sandpaper,Rolls,,,,13749911,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Prep Materials,Sandpaper,Sanding Blocks,,,,553332,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Prep Materials,Sandpaper,Sheets,,,,552594,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Prep Materials,Surface Protection,,,,,13399811,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Prep Materials,Tape,,,,,228921,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Prep Materials,Wallpaper Removers,,,,,164705011,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Prep Materials,Wallpaper Tools,,,,,164701011,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Prep Materials,Wallpaper Tools,Brushes,,,,164702011,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Prep Materials,Wallpaper Tools,Scoring Tools,,,,164703011,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Prep Materials,Wallpaper Tools,Scrapers,,,,164706011,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Prep Materials,Wallpaper Tools,Seam Rollers,,,,164704011,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Removers,,,,,,161915011,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Removers,Paint Strippers & Removers,,,,,228914,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Removers,Power Removers,,,,,285659011,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Removers,Putty Knives,,,,,553234,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Removers,Sandpaper,,,,,228917,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Removers,Sandpaper,Rolls,,,,13749911,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Removers,Sandpaper,Sanding Blocks,,,,553332,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Removers,Sandpaper,Sheets,,,,552594,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Wallpaper Supplies,,,,,,228923,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Wallpaper Supplies,Removers,,,,,164705011,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Wallpaper Supplies,Tools,,,,,164701011,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Wallpaper Supplies,Tools,Brushes,,,,164702011,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Wallpaper Supplies,Tools,Scoring Tools,,,,164703011,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Wallpaper Supplies,Tools,Scrapers,,,,164706011,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Wallpaper Supplies,Tools,Seam Rollers,,,,164704011,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Wallpaper Supplies,Trays,,,,,164700011,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Wallpaper Supplies,Wall Repair,,,,,13399821,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Wallpaper Supplies,Wall Repair,Plaster,,,,13399831,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Wallpaper Supplies,Wall Repair,Putties,,,,13399841,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Wallpaper Supplies,Wall Repair,Spackle,,,,13399851,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Wallpaper Supplies,Wall Repair,Stucco,,,,13399861,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Wallpaper Supplies,Wallpaper,,,,,2242314011,Home Improvement
Tools & Home Improvement,Painting Tools & Supplies,Wallpaper Supplies,Wallpaper Borders,,,,,2242315011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",,,,,,,1272941011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool & Deck Repair Products,,,,,,1272942011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool & Deck Repair Products,Pool Deck Paint,,,,,1273013011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool & Deck Repair Products,Pool Deck Protectors,,,,,1273014011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool & Deck Repair Products,Pool Paint,,,,,1273012011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Chemicals & Water Testing Products,,,,,,1272943011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Chemicals & Water Testing Products,Bromine,,,,,1272968011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Chemicals & Water Testing Products,Chlorine,,,,,1272967011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Chemicals & Water Testing Products,Chlorine Alternatives,,,,,1272974011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Chemicals & Water Testing Products,Digital Readers,,,,,1272975011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Chemicals & Water Testing Products,Liquid Test Kits,,,,,1272977011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Chemicals & Water Testing Products,Pool Algaecides,,,,,1272969011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Chemicals & Water Testing Products,Pool Balancers,,,,,1272970011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Chemicals & Water Testing Products,Pool Clarifiers & Enzymes,,,,,1272971011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Chemicals & Water Testing Products,Pool Enzymes,,,,,1272972011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Chemicals & Water Testing Products,Pool Stain Removers,,,,,1272973011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Chemicals & Water Testing Products,Pool Winterizing Chemicals,,,,,1272978011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Chemicals & Water Testing Products,Test Strips,,,,,1272976011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Cleaning Tools & Attachments,,,,,,1272944011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Cleaning Tools & Attachments,Automatic Pool Cleaners,,,,,2227881011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Cleaning Tools & Attachments,Automatic Pool Cleaners,Pressure Pool Cleaners,,,,1272981011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Cleaning Tools & Attachments,Automatic Pool Cleaners,Robotic Pool Cleaners,,,,1272979011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Cleaning Tools & Attachments,Automatic Pool Cleaners,Suction Pool Cleaners,,,,1272980011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Cleaning Tools & Attachments,Handheld Pool Vacuums,,,,,1272982011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Cleaning Tools & Attachments,Pool Brushes,,,,,1272984011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Cleaning Tools & Attachments,Pool Hoses,,,,,1272988011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Cleaning Tools & Attachments,Pool Maintenance Kits,,,,,1272983011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Cleaning Tools & Attachments,Pool Nets,,,,,1272985011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Cleaning Tools & Attachments,Pool Rakes & Skimmers,,,,,1272986011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Cleaning Tools & Attachments,Pool Vacuum Heads,,,,,1272987011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Filters & Media,,,,,,1272945011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Filters & Media,Pool Filter Cartridges,,,,,1273006011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Filters & Media,Pool Filter Valves,,,,,1273005011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Filters & Media,Pool Filters,,,,,1273004011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Filters & Media,Pool Filters,Pool Cartridge Filters,,,,1273007011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Filters & Media,Pool Filters,Pool DE Filters,,,,1273008011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Filters & Media,Pool Filters,Pool Sand Filters,,,,1273009011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Heaters & Solar Products,,,,,,1272946011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Heaters & Solar Products,Pool Timers,,,,,1272997011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Heaters & Solar Products,Propane & Natural Gas Pool Heaters,,,,,1272996011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Heaters & Solar Products,Solar Blankets,,,,,1273000011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Heaters & Solar Products,Solar Heating Liquid,,,,,1273003011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Heaters & Solar Products,Solar Pool Heat Pumps,,,,,1272999011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Heaters & Solar Products,Solar Pool Heaters,,,,,1272998011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Heaters & Solar Products,Solar Reel Systems,,,,,1273001011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Heaters & Solar Products,Solar Rings,,,,,1273002011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Lighting Products,,,,,,1272947011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Liners,,,,,,1272948011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Safety Products,,,,,,1272949011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Safety Products,Pool Alarms,,,,,1272993011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Safety Products,Pool Covers,,,,,1272994011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Safety Products,Pool Ground Cloth,,,,,1272995011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Safety Products,Pool Handrails,,,,,1272990011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Safety Products,Pool Lane Dividers,,,,,1272992011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Safety Products,Pool Signage,,,,,1272991011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pool Safety Products,Pool Storage Products,,,,,1272989011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pumps & Accessories,,,,,,1272950011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pumps & Accessories,Pool Pump Parts & Accessories,,,,,1273011011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Pumps & Accessories,Pool Pumps,,,,,1273010011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies","Slides, Ladders & Diving Boards",,,,,,1272951011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies","Slides, Ladders & Diving Boards",Diving Boards,,,,,1272956011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies","Slides, Ladders & Diving Boards",Pool Ladders,,,,,1272966011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies","Slides, Ladders & Diving Boards",Pool Water Slides,,,,,1272921011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Spas & Saunas,,,,,,1272952011,Home Improvement
Tools & Home Improvement,"Pools, Spas & Supplies",Swimming Pools,,,,,,166442011,Home Improvement
Tools & Home Improvement,Power & Hand Tools,,,,,,,328182011,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,,,,,,128061011,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,"Axes, Picks & Machetes",,,,,128063011,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,"Axes, Picks & Machetes",Axes,,,,554566,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,"Axes, Picks & Machetes",Machetes,,,,135355011,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,"Axes, Picks & Machetes",Picks,,,,128068011,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,Bonsai Tools,,,,,10802761,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,Manual Edgers,,,,,135353011,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,"Pruners, Loppers & Shears",,,,,128062011,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,"Pruners, Loppers & Shears",Hedge & Grass Shears,,,,553922,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,"Pruners, Loppers & Shears",Loppers,,,,553924,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,"Pruners, Loppers & Shears",Pruners,,,,553920,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,Rakes & Hoes,,,,,554944,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,Rakes & Hoes,Hoes,,,,3753681,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,Rakes & Hoes,Rakes,,,,3753661,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,Saws,,,,,492204011,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,Saws,Manual Pole Saws,,,,135354011,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,Saws,Pruning Saws,,,,492205011,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,Shovels & Cultivators,,,,,128067011,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,Shovels & Cultivators,Cultivators & Tillers,,,,553918,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,Shovels & Cultivators,Forks,,,,554942,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,Shovels & Cultivators,Manual Weeders,,,,553934,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,Shovels & Cultivators,Post Hole Diggers,,,,128069011,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,Shovels & Cultivators,Shovels,,,,3753671,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Gardening Tools,Shovels & Cultivators,Trowels & Spades,,,,553932,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Hand Tools,,,,,,551238,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Hand Tools,Axes,,,,,554566,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Hand Tools,Caulking Guns,,,,,553140,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Hand Tools,Chisels,,,,,553142,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Hand Tools,Chisels,Concrete Chisels,,,,553144,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Hand Tools,Chisels,Masonry Chisels,,,,553146,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Hand Tools,Chisels,Metalworking Chisels,,,,2225045011,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Hand Tools,Chisels,Wood Chisels,,,,553148,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Hand Tools,Clamps,,,,,553150,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Hand Tools,Clamps,Angle Clamps,,,,553152,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Hand Tools,Clamps,Bar & Pipe Clamps,,,,553154,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Hand Tools,Clamps,Bench Clamps,,,,553156,Home Improvement
Tools & Home Improvement,Power & Hand Tools,Hand Tools,Clamps,C-Clamps,,,,553158,Home Improvement
